status,bed,bath,acre_lot,city,state,house_size,price
1,3.0,2.0,0.09,66,1,1109.0,165000.0
1,4.0,3.0,0.08,66,1,1302.0,130000.0
1,4.0,2.0,0.02,66,1,303.0,95000.0
1,3.0,2.0,0.09,66,1,1405.0,147000.0
1,5.0,2.0,0.08,66,1,1700.0,101000.0
1,3.0,2.0,0.03,66,1,1476.0,164000.0
1,3.0,2.0,0.02,66,1,1154.0,110000.0
1,5.0,3.0,1.22,66,1,3872.0,275000.0
1,3.0,2.0,0.07,66,1,1600.0,95000.0
1,3.0,3.0,0.97,66,1,1550.0,299000.0
1,3.0,1.0,0.07,66,1,880.0,93000.0
1,3.0,2.0,0.07,66,1,1255.0,180000.0
1,2.0,1.0,0.34,91,3,676.0,180000.0
1,3.0,1.0,0.46,91,3,1196.0,239900.0
1,3.0,3.0,0.45,91,3,2314.0,525000.0
1,3.0,2.0,0.36,91,3,1276.0,289900.0
1,4.0,2.0,0.11,91,3,1732.0,275000.0
1,6.0,2.0,0.24,91,3,1800.0,335000.0
1,3.0,2.0,0.46,91,3,1476.0,384900.0
1,4.0,3.0,1.63,91,3,2910.0,779900.0
1,3.0,2.0,1.76,91,3,1968.0,199999.0
1,4.0,2.0,2.0,92,3,1607.0,419000.0
1,4.0,3.0,0.56,93,3,2847.0,745000.0
1,4.0,4.0,1.5,92,3,4366.0,875000.0
1,4.0,4.0,0.77,93,3,3879.0,699900.0
1,3.0,2.0,0.16,93,3,1280.0,275000.0
1,6.0,5.0,0.39,93,3,3246.0,880000.0
1,3.0,1.0,1.39,93,3,1748.0,425000.0
1,4.0,2.0,0.49,93,3,1814.0,415000.0
1,3.0,2.0,0.5,93,3,1128.0,390000.0
1,4.0,3.0,0.65,93,3,3465.0,865000.0
1,4.0,3.0,0.46,93,3,2143.0,499900.0
1,5.0,4.0,0.64,93,3,2363.0,650000.0
1,4.0,3.0,0.25,93,3,1764.0,449900.0
1,3.0,4.0,3.04,93,3,2074.0,975000.0
1,3.0,2.0,0.2,93,3,1349.0,439900.0
1,3.0,2.0,0.73,93,3,1559.0,495000.0
1,2.0,1.0,2.0,94,3,1600.0,350000.0
1,4.0,2.0,0.33,95,3,2246.0,180000.0
1,2.0,2.0,0.51,96,3,2000.0,397000.0
1,4.0,3.0,0.63,97,3,2624.0,150000.0
1,3.0,1.0,0.14,98,3,1072.0,105000.0
1,4.0,3.0,0.63,97,3,2624.0,150000.0
1,5.0,2.0,0.27,99,3,3008.0,289000.0
1,3.0,1.0,0.31,100,3,1252.0,184900.0
1,2.0,2.0,0.92,101,3,1723.0,389900.0
1,4.0,3.0,3.8,102,3,2768.0,459900.0
1,4.0,3.0,0.29,103,3,1514.0,249900.0
1,4.0,2.0,0.56,96,3,1523.0,324900.0
1,3.0,2.0,1.02,104,3,1617.0,364900.0
1,2.0,1.0,0.28,103,3,1207.0,240000.0
1,2.0,1.0,0.4,105,3,1034.0,224900.0
1,3.0,2.0,0.52,106,3,2039.0,442500.0
1,4.0,4.0,0.11,100,3,1908.0,279900.0
1,3.0,2.0,0.11,107,3,2240.0,299500.0
1,3.0,2.0,0.51,108,3,1541.0,300000.0
1,3.0,3.0,1.82,109,3,2096.0,469900.0
1,4.0,2.0,0.22,103,3,1314.0,269900.0
1,4.0,2.0,0.3,105,3,2112.0,295000.0
1,8.0,4.0,0.11,103,3,4356.0,374900.0
1,6.0,2.0,0.23,110,3,2399.0,339000.0
1,3.0,2.0,0.23,103,3,1844.0,399900.0
1,2.0,2.0,0.05,103,3,1200.0,275000.0
1,4.0,3.0,0.41,108,3,2590.0,579900.0
1,3.0,2.0,0.3,110,3,1880.0,365000.0
1,1.0,1.0,0.31,104,3,640.0,215000.0
1,3.0,2.0,0.14,98,3,1728.0,499000.0
1,3.0,2.0,0.12,98,3,1531.0,489900.0
1,4.0,4.0,0.23,103,3,1764.0,359000.0
1,3.0,2.0,0.23,103,3,1712.0,389999.0
1,4.0,3.0,0.56,93,3,2847.0,745000.0
1,3.0,2.0,1.54,98,3,1630.0,525000.0
1,3.0,4.0,3.04,93,3,2074.0,975000.0
1,1.0,1.0,0.4,112,3,634.0,65000.0
1,4.0,2.0,0.6,112,3,1708.0,369900.0
1,2.0,2.0,0.23,112,3,1200.0,189900.0
1,3.0,1.0,0.12,112,3,1175.0,273900.0
1,3.0,1.0,8.47,112,3,1308.0,318000.0
1,4.0,5.0,3.97,112,3,5023.0,849900.0
1,3.0,3.0,4.08,112,3,2283.0,449900.0
1,4.0,4.0,1.84,112,3,2159.0,589900.0
1,2.0,1.0,0.6,104,3,802.0,169999.0
1,5.0,3.0,0.32,104,3,1850.0,299900.0
1,1.0,1.0,0.31,104,3,640.0,215000.0
1,3.0,2.0,2.2,104,3,1500.0,424900.0
1,3.0,3.0,0.93,104,3,2055.0,499900.0
1,7.0,5.0,2.5,104,3,2833.0,429900.0
1,3.0,2.0,2.2,104,3,1350.0,425000.0
1,3.0,3.0,1.08,104,3,2360.0,435000.0
1,3.0,2.0,1.02,104,3,1617.0,364900.0
1,3.0,2.0,1.59,104,3,1499.0,350000.0
1,2.0,3.0,30.0,104,3,2130.0,330000.0
1,3.0,3.0,0.92,104,3,2100.0,525000.0
1,4.0,3.0,0.97,104,3,2475.0,629000.0
1,3.0,2.0,0.22,21,1,1895.0,200000.0
1,4.0,2.0,0.09,66,1,1072.0,119000.0
1,4.0,3.0,1.0,39,1,2396.0,163600.0
1,3.0,3.0,0.07,74,1,1115.0,65000.0
1,3.0,1.0,0.07,45,1,800.0,90800.0
1,7.0,3.0,0.09,37,1,1192.0,110000.0
1,3.0,2.0,0.21,39,1,1000.0,73000.0
1,3.0,2.0,0.0,58,1,1409.0,110000.0
1,3.0,2.0,0.08,61,1,1050.0,85000.0
1,3.0,2.0,0.22,21,1,1895.0,200000.0
1,6.0,4.0,0.14,34,1,2499.0,340000.0
1,3.0,1.0,0.05,54,1,800.0,90000.0
1,10.0,4.0,0.08,55,1,2905.0,175000.0
1,4.0,2.0,0.09,66,1,1072.0,119000.0
1,4.0,2.0,0.09,45,1,2329.0,71900.0
1,4.0,1.0,0.36,61,1,1071.0,81000.0
1,4.0,1.0,0.09,64,1,900.0,59100.0
1,2.0,1.0,0.25,77,1,622.0,62100.0
1,6.0,3.0,4.94,40,1,3000.0,265000.0
1,7.0,3.0,0.06,34,1,1410.0,67000.0
1,3.0,1.0,0.12,61,1,810.0,85800.0
1,2.0,1.0,0.15,33,1,1000.0,63000.0
1,3.0,2.0,0.1,55,1,1388.0,182995.0
1,3.0,1.0,0.3,55,1,900.0,93300.0
1,5.0,2.0,0.2,75,1,800.0,150000.0
1,4.0,3.0,0.32,55,1,2500.0,224995.0
1,7.0,3.0,0.09,34,1,2087.0,85000.0
1,3.0,1.0,0.07,40,1,1025.0,102000.0
1,7.0,5.0,0.09,55,1,2321.0,139000.0
1,3.0,2.0,0.04,61,1,1039.0,79000.0
1,3.0,2.0,0.1,45,1,1050.0,127000.0
1,6.0,3.0,0.06,55,1,3466.0,135000.0
1,6.0,3.0,0.09,74,1,1764.0,165000.0
1,3.0,1.0,0.12,38,1,1000.0,106100.0
1,4.0,2.0,0.09,55,1,1000.0,145000.0
1,5.0,3.0,0.1,55,1,2800.0,899000.0
1,4.0,2.0,0.09,66,1,1072.0,119000.0
1,4.0,3.0,0.16,56,1,2308.0,319900.0
1,3.0,2.0,0.11,56,1,1896.0,265000.0
1,4.0,2.0,0.05,56,1,1200.0,169000.0
1,5.0,5.0,0.13,56,1,3240.0,550000.0
1,4.0,5.0,0.14,56,1,2704.0,1000000.0
1,3.0,1.0,0.07,72,1,836.0,47000.0
1,4.0,3.0,1.0,39,1,2396.0,163600.0
1,4.0,2.0,0.09,45,1,2329.0,71900.0
1,3.0,3.0,0.07,74,1,1115.0,65000.0
1,4.0,3.0,0.1,63,1,1750.0,135000.0
1,3.0,2.0,0.21,39,1,1000.0,73000.0
1,2.0,1.0,0.12,63,1,1000.0,50000.0
1,3.0,1.0,0.07,45,1,800.0,90800.0
1,7.0,3.0,0.09,37,1,1192.0,110000.0
1,4.0,1.0,0.36,61,1,1071.0,81000.0
1,3.0,2.0,0.22,21,1,1895.0,200000.0
1,4.0,1.0,0.09,64,1,900.0,59100.0
1,3.0,2.0,0.08,61,1,1050.0,85000.0
1,4.0,2.0,0.08,69,1,1000.0,81700.0
1,3.0,2.0,0.0,58,1,1409.0,110000.0
1,6.0,4.0,0.14,34,1,2499.0,340000.0
1,10.0,4.0,0.08,55,1,2905.0,175000.0
1,3.0,2.0,0.1,55,1,1388.0,182995.0
1,6.0,3.0,4.94,40,1,3000.0,265000.0
1,6.0,5.0,0.14,46,1,2790.0,93500.0
1,3.0,1.0,0.15,41,1,934.0,88000.0
1,3.0,1.0,0.05,54,1,800.0,90000.0
1,3.0,3.0,0.17,63,1,14000.0,98400.0
1,4.0,3.0,0.32,55,1,2500.0,224995.0
1,5.0,3.0,0.1,55,1,2800.0,899000.0
1,4.0,2.0,0.09,45,1,2329.0,71900.0
1,3.0,1.0,0.07,45,1,800.0,90800.0
1,3.0,2.0,0.1,45,1,1050.0,127000.0
1,4.0,2.0,0.09,66,1,1600.0,114000.0
1,6.0,2.0,0.26,66,1,4300.0,140000.0
1,3.0,2.0,0.93,66,1,1200.0,90000.0
1,3.0,2.0,0.08,66,1,777.0,123900.0
1,2.0,2.0,0.03,66,1,1324.0,750000.0
1,3.0,3.0,0.15,66,1,2410.0,950000.0
1,4.0,3.0,0.09,69,1,2050.0,160000.0
1,6.0,1.0,0.21,55,1,756.0,80000.0
1,4.0,2.0,0.09,66,1,1600.0,114000.0
1,2.0,1.0,0.05,54,1,1025.0,56700.0
1,5.0,2.0,0.2,75,1,800.0,150000.0
1,3.0,1.0,0.07,72,1,836.0,47000.0
1,4.0,2.0,0.09,45,1,2329.0,71900.0
1,3.0,1.0,0.3,55,1,900.0,93300.0
1,5.0,2.0,0.08,66,1,1700.0,101000.0
1,3.0,2.0,0.02,46,1,720.0,69900.0
1,5.0,3.0,0.32,71,1,1604.0,150000.0
1,9.0,4.0,0.25,69,1,2666.0,85500.0
1,3.0,2.0,0.09,46,1,1160.0,120000.0
1,4.0,2.0,0.04,55,1,1357.0,96000.0
1,3.0,1.0,0.06,71,1,2723.0,70000.0
1,3.0,2.0,0.22,21,1,1895.0,200000.0
1,3.0,1.0,0.07,45,1,800.0,90800.0
1,2.0,1.0,0.25,77,1,622.0,62100.0
1,3.0,1.0,0.13,75,1,1338.0,140000.0
1,3.0,2.0,0.21,46,1,802.0,97000.0
1,2.0,2.0,0.97,75,1,1441.0,195000.0
1,4.0,3.0,0.16,56,1,2308.0,319900.0
1,3.0,2.0,0.11,56,1,1896.0,265000.0
1,3.0,2.0,0.1,45,1,1050.0,127000.0
1,7.0,5.0,0.09,55,1,2321.0,139000.0
1,3.0,1.0,0.12,38,1,1000.0,106100.0
1,4.0,1.0,0.09,64,1,900.0,59100.0
1,3.0,1.0,0.05,54,1,800.0,90000.0
1,3.0,2.0,0.1,55,1,1388.0,182995.0
1,10.0,4.0,0.08,55,1,2905.0,175000.0
1,3.0,2.0,1.15,38,1,1166.0,110000.0
1,6.0,3.0,0.07,55,1,1841.0,95000.0
1,4.0,2.0,0.09,55,1,1000.0,145000.0
1,5.0,5.0,0.13,56,1,3240.0,550000.0
1,1.0,1.0,0.09,38,1,3767.0,85000.0
1,6.0,3.0,0.06,55,1,3466.0,135000.0
1,4.0,3.0,0.32,55,1,2500.0,224995.0
1,4.0,2.0,0.09,66,1,1072.0,119000.0
1,3.0,1.0,0.05,54,1,872.0,73000.0
1,5.0,3.0,0.1,55,1,2800.0,899000.0
1,6.0,5.0,0.15,55,1,3210.0,950000.0
1,3.0,2.0,2.57,66,1,1264.0,68100.0
1,3.0,2.0,0.93,66,1,1200.0,90000.0
1,3.0,2.0,0.42,72,1,1480.0,137200.0
1,3.0,1.0,0.05,37,1,816.0,95600.0
1,3.0,1.0,0.06,69,1,881.0,77000.0
1,3.0,2.0,0.55,45,1,1816.0,140000.0
1,5.0,3.0,0.26,77,1,3401.0,218000.0
1,2.0,1.0,3.4,45,1,850.0,74900.0
1,7.0,5.0,0.51,66,1,1777.0,187000.0
1,3.0,2.0,0.08,66,1,777.0,123900.0
1,6.0,4.0,0.1,11,1,2130.0,143000.0
1,4.0,2.0,0.07,55,1,1200.0,200000.0
1,4.0,3.0,0.1,56,1,2700.0,250000.0
1,3.0,2.0,0.07,55,1,1100.0,220000.0
1,3.0,1.0,0.04,55,1,900.0,110000.0
1,3.0,2.0,0.08,66,1,1200.0,155000.0
1,8.0,6.0,0.12,55,1,4111.0,850000.0
1,4.0,3.0,0.12,55,1,3750.0,749000.0
1,7.0,2.0,0.34,75,1,2140.0,300000.0
1,8.0,7.0,0.07,55,1,2500.0,750000.0
1,3.0,1.0,0.1,55,1,1065.0,350000.0
1,3.0,2.0,0.18,55,1,1200.0,385000.0
1,4.0,3.0,0.12,56,1,1700.0,410000.0
1,5.0,2.0,0.97,55,1,3500.0,900000.0
1,6.0,2.0,0.26,66,1,4300.0,140000.0
1,3.0,1.0,0.09,77,1,1000.0,29900.0
1,3.0,1.0,0.1,77,1,648.0,72000.0
1,3.0,1.0,0.23,69,1,938.0,60000.0
1,2.0,1.0,0.49,79,1,585.0,41600.0
1,3.0,2.0,0.09,75,1,1080.0,105000.0
1,4.0,2.0,0.13,77,1,2762.0,115000.0
1,3.0,1.0,0.08,38,1,950.0,73400.0
1,3.0,1.0,0.06,69,1,809.0,75000.0
1,3.0,1.0,0.08,69,1,920.0,92500.0
1,4.0,2.0,0.08,69,1,1315.0,80000.0
1,4.0,2.0,0.91,69,1,1612.0,150000.0
1,4.0,2.0,0.09,55,1,1644.0,135000.0
1,4.0,2.0,0.06,67,1,1256.0,103000.0
1,3.0,1.0,0.06,45,1,827.0,114000.0
1,4.0,2.0,0.25,71,1,3600.0,499950.0
1,6.0,4.0,0.12,55,1,2503.0,219000.0
1,3.0,2.0,0.09,75,1,1090.0,156000.0
1,6.0,4.0,0.12,55,1,3498.0,240000.0
1,4.0,3.0,0.2,46,1,2399.0,207000.0
1,3.0,2.0,0.94,55,1,1288.0,134000.0
1,3.0,2.0,0.06,56,1,1953.0,228000.0
1,4.0,2.0,0.09,56,1,2064.0,525000.0
1,4.0,2.0,0.05,56,1,1200.0,169000.0
1,3.0,1.0,0.74,55,1,2500.0,329000.0
1,5.0,3.0,0.27,55,1,3559.0,835000.0
1,3.0,2.0,0.09,66,1,1109.0,165000.0
1,5.0,5.0,0.27,56,1,3160.0,849000.0
1,4.0,2.0,0.25,77,1,1274.0,78100.0
1,4.0,2.0,0.06,69,1,1443.0,58000.0
1,3.0,1.0,1.33,75,1,843.0,72700.0
1,3.0,2.0,0.86,29,1,3500.0,145000.0
1,3.0,1.0,0.04,55,1,786.0,51450.0
1,6.0,3.0,0.06,55,1,2016.0,91500.0
1,3.0,2.0,0.97,58,1,906.0,76000.0
1,2.0,1.0,0.11,67,1,924.0,62000.0
1,4.0,2.0,0.09,66,1,3932.0,125000.0
1,3.0,1.0,0.07,55,1,1374.0,66500.0
1,3.0,1.0,0.04,55,1,725.0,56000.0
1,3.0,1.0,0.04,66,1,600.0,40000.0
1,3.0,3.0,0.06,55,1,1340.0,86450.0
1,3.0,2.0,1.18,61,1,1390.0,109400.0
1,2.0,1.0,0.06,55,1,616.0,43000.0
1,3.0,1.0,0.09,61,1,1000.0,160000.0
1,4.0,2.0,0.08,55,1,1204.0,175000.0
1,2.0,1.0,0.15,55,1,598.0,215000.0
1,3.0,1.0,0.08,66,1,857.0,99900.0
1,4.0,4.0,0.06,55,1,2634.0,495000.0
1,3.0,2.0,0.07,45,1,900.0,114900.0
1,3.0,1.0,0.16,45,1,567.0,125000.0
1,3.0,1.0,0.06,66,1,798.0,136000.0
1,3.0,2.0,0.03,38,1,1250.0,115000.0
1,4.0,3.0,0.15,66,1,2611.0,610000.0
1,5.0,2.0,0.08,61,1,2000.0,135300.0
1,4.0,2.0,0.2,55,1,1400.0,60000.0
1,2.0,1.0,0.13,71,1,741.0,51700.0
1,2.0,1.0,0.06,77,1,1538.0,65000.0
1,6.0,3.0,0.08,69,1,2599.0,99000.0
1,3.0,1.0,0.08,77,1,670.0,49900.0
1,3.0,2.0,0.09,66,1,1071.0,88000.0
1,8.0,4.0,0.08,55,1,3000.0,122000.0
1,4.0,3.0,0.08,72,1,1770.0,153000.0
1,4.0,5.0,0.24,58,1,3840.0,315000.0
1,1.0,1.0,0.12,69,1,618.0,50000.0
1,3.0,2.0,0.17,69,1,1150.0,107000.0
1,4.0,2.0,0.08,66,1,1133.0,91000.0
1,3.0,3.0,0.97,66,1,1550.0,299000.0
1,7.0,4.0,0.07,77,1,2500.0,148000.0
1,2.0,1.0,0.09,66,1,750.0,90000.0
1,4.0,2.0,0.12,61,1,1404.0,125000.0
1,4.0,2.0,0.12,45,1,2500.0,349000.0
1,2.0,2.0,0.02,66,1,1190.0,420000.0
1,4.0,2.0,0.1,45,1,2303.0,350000.0
1,4.0,3.0,0.18,56,1,7653.0,525000.0
1,3.0,2.0,0.09,38,1,1066.0,135000.0
1,3.0,2.0,0.08,38,1,1135.0,130000.0
1,3.0,2.0,0.08,55,1,1500.0,131000.0
1,4.0,4.0,1.5,92,3,4366.0,875000.0
1,3.0,2.0,10.0,113,3,1707.0,895000.0
1,4.0,2.0,2.0,92,3,1607.0,419000.0
1,9.0,6.0,0.1,99,3,4081.0,399900.0
1,3.0,2.0,0.25,110,3,1637.0,174900.0
1,5.0,2.0,0.13,110,3,1924.0,175000.0
1,5.0,2.0,1.27,109,3,1495.0,160000.0
1,2.0,2.0,6.0,114,3,1779.0,389900.0
1,6.0,4.0,0.27,110,3,5743.0,560000.0
1,3.0,1.0,0.69,111,3,1200.0,300000.0
1,4.0,2.0,0.73,110,3,2548.0,225000.0
1,4.0,3.0,0.24,110,3,2115.0,279000.0
1,4.0,3.0,5.52,115,3,4500.0,880000.0
1,4.0,2.0,0.11,110,3,1989.0,239900.0
1,1.0,2.0,0.53,97,3,3792.0,299900.0
1,4.0,6.0,2.0,96,3,2648.0,564900.0
1,3.0,2.0,0.22,108,3,2037.0,299900.0
1,4.0,2.0,0.14,110,3,1668.0,249900.0
1,5.0,2.0,1.85,105,3,4510.0,759000.0
1,4.0,2.0,0.4,106,3,2856.0,575000.0
1,2.0,1.0,0.35,98,3,3228.0,575000.0
1,3.0,2.0,0.05,110,3,1644.0,139000.0
1,2.0,1.0,0.25,105,3,800.0,110000.0
1,3.0,2.0,0.25,110,3,4620.0,215000.0
1,6.0,2.0,0.13,103,3,2640.0,250000.0
1,5.0,5.0,0.17,103,3,4283.0,379900.0
1,5.0,2.0,0.54,98,3,2359.0,389900.0
1,3.0,1.0,0.33,103,3,1950.0,355900.0
1,4.0,2.0,1.3,116,3,2032.0,386000.0
1,3.0,1.0,3.87,117,3,1008.0,375000.0
1,3.0,3.0,0.93,104,3,2055.0,499900.0
1,3.0,2.0,2.2,104,3,1500.0,424900.0
1,2.0,1.0,0.5,109,3,1440.0,224900.0
1,4.0,4.0,1.59,116,3,3444.0,799000.0
1,5.0,2.0,0.15,103,3,2316.0,289900.0
1,4.0,2.0,0.17,103,3,2030.0,195500.0
1,8.0,8.0,0.1,100,3,11890.0,750000.0
1,3.0,2.0,1.59,104,3,1499.0,350000.0
1,1.0,1.0,0.49,119,3,988.0,375000.0
1,3.0,2.0,1.48,96,3,1683.0,526000.0
1,3.0,2.0,1.38,96,3,1683.0,535000.0
1,2.0,1.0,0.19,107,3,540.0,89000.0
1,4.0,2.0,0.14,103,3,1470.0,204900.0
1,3.0,3.0,19.23,111,3,2268.0,285000.0
1,2.0,1.0,0.6,104,3,802.0,169999.0
1,2.0,1.0,0.15,107,3,500.0,79000.0
1,3.0,2.0,0.41,103,3,2003.0,479900.0
1,1.0,1.0,0.29,97,3,640.0,184900.0
1,2.0,1.0,0.15,108,3,1276.0,195000.0
1,3.0,3.0,0.1,105,3,1781.0,219900.0
1,4.0,2.0,0.35,107,3,1536.0,339900.0
1,2.0,3.0,30.0,104,3,2130.0,330000.0
1,3.0,1.0,0.13,110,3,1456.0,279900.0
1,3.0,2.0,0.56,96,3,1176.0,299900.0
1,3.0,2.0,0.5,93,3,1128.0,390000.0
1,2.0,1.0,0.22,97,3,816.0,215000.0
1,3.0,2.0,0.25,98,3,1609.0,425000.0
1,4.0,3.0,0.46,105,3,2108.0,400000.0
1,4.0,5.0,1.02,96,3,2396.0,500000.0
1,12.0,6.0,0.6,108,3,5044.0,899900.0
1,4.0,3.0,1.68,107,3,2200.0,599900.0
1,5.0,2.0,0.38,98,3,3364.0,689000.0
1,4.0,3.0,0.25,93,3,1764.0,449900.0
1,3.0,2.0,2.2,104,3,1350.0,425000.0
1,4.0,2.0,0.13,103,3,1596.0,249987.0
1,3.0,1.0,0.27,103,3,1170.0,295000.0
1,6.0,3.0,0.26,108,3,2828.0,399000.0
1,3.0,2.0,2.0,96,3,1950.0,689900.0
1,2.0,2.0,0.49,119,3,1264.0,595000.0
1,2.0,2.0,0.49,119,3,1146.0,615000.0
1,3.0,2.0,1.38,96,3,2298.0,689900.0
1,7.0,5.0,2.5,104,3,2833.0,429900.0
1,3.0,2.0,10.0,101,3,1277.0,335000.0
1,5.0,3.0,0.32,104,3,1850.0,299900.0
1,3.0,1.0,0.26,103,3,1048.0,199900.0
1,4.0,2.0,0.14,110,3,2040.0,185000.0
1,2.0,1.0,0.55,97,3,1130.0,189900.0
1,3.0,2.0,0.65,105,3,1544.0,245000.0
1,4.0,2.0,0.12,110,3,1599.0,214900.0
1,3.0,2.0,0.25,110,3,1531.0,265000.0
1,3.0,2.0,0.5,120,3,1456.0,259900.0
1,5.0,2.0,0.85,105,3,1605.0,379900.0
1,3.0,3.0,1.08,104,3,2360.0,435000.0
1,7.0,5.0,0.15,103,3,3148.0,425000.0
1,3.0,1.0,1.39,93,3,1748.0,425000.0
1,3.0,2.0,0.66,110,3,1772.0,349900.0
1,3.0,1.0,0.29,97,3,1482.0,275000.0
1,4.0,2.0,0.62,107,3,1988.0,379900.0
1,4.0,2.0,0.43,106,3,1782.0,445000.0
1,3.0,2.0,7.44,111,3,1809.0,624900.0
1,3.0,2.0,1.07,97,3,1100.0,340000.0
1,4.0,3.0,0.65,93,3,3465.0,865000.0
1,3.0,4.0,0.13,105,3,3000.0,349900.0
1,6.0,4.0,0.16,103,3,2844.0,300000.0
1,4.0,2.0,0.18,98,3,2382.0,824900.0
1,4.0,1.0,0.91,108,3,1404.0,349900.0
1,24.0,9.0,0.13,103,3,9999.0,900000.0
1,4.0,2.0,0.11,103,3,1872.0,259900.0
1,4.0,1.0,0.21,118,3,1272.0,319900.0
1,3.0,2.0,0.16,100,3,1284.0,240000.0
1,3.0,1.0,0.26,110,3,1096.0,289900.0
1,3.0,2.0,1.39,121,3,1232.0,419900.0
1,3.0,3.0,1.3,115,3,2364.0,260000.0
1,2.0,2.0,0.23,105,3,1210.0,199900.0
1,4.0,2.0,25.4,118,3,1613.0,365000.0
1,9.0,10.0,2.83,97,3,5512.0,945000.0
1,2.0,1.0,2.61,99,3,936.0,270000.0
1,4.0,2.0,0.59,106,3,2394.0,439500.0
1,2.0,2.0,0.43,109,3,1247.0,245000.0
1,3.0,3.0,0.14,110,3,1978.0,289000.0
1,8.0,4.0,0.14,97,3,4192.0,299900.0
1,3.0,2.0,1.21,122,3,1062.0,329000.0
1,5.0,4.0,0.38,97,3,3606.0,525000.0
1,2.0,1.0,0.27,97,3,1200.0,235000.0
1,3.0,3.0,0.4,108,3,1916.0,449000.0
1,8.0,6.0,0.13,103,3,3111.0,324999.0
1,4.0,2.0,0.49,93,3,1814.0,415000.0
1,5.0,4.0,0.72,106,3,4468.0,995000.0
1,4.0,1.0,0.26,103,3,1184.0,250000.0
1,3.0,2.0,0.54,96,3,1336.0,325000.0
1,3.0,2.0,0.16,93,3,1280.0,275000.0
1,3.0,2.0,0.23,99,3,1248.0,325000.0
1,2.0,1.0,0.5,98,3,1072.0,399999.0
1,4.0,3.0,0.46,93,3,2143.0,499900.0
1,4.0,4.0,0.91,105,3,2420.0,547500.0
1,3.0,2.0,0.73,93,3,1559.0,495000.0
1,3.0,2.0,0.53,96,3,880.0,299900.0
1,2.0,1.0,0.48,111,3,1115.0,319000.0
1,6.0,4.0,0.93,108,3,3845.0,549900.0
1,3.0,2.0,0.26,109,3,1300.0,349990.0
1,1.0,1.0,0.02,103,3,408.0,27700.0
1,3.0,2.0,0.2,103,3,1584.0,299900.0
1,3.0,2.0,0.05,109,3,1092.0,219900.0
1,3.0,3.0,2.22,96,3,2762.0,425000.0
1,3.0,1.0,0.47,123,3,1268.0,156750.0
1,3.0,3.0,0.13,110,3,1212.0,225000.0
1,3.0,1.0,31.0,118,3,1749.0,550000.0
1,3.0,2.0,0.47,107,3,1381.0,354900.0
1,6.0,3.0,0.31,110,3,2408.0,365000.0
1,3.0,1.0,0.15,103,3,1170.0,219000.0
1,3.0,2.0,0.27,103,3,1265.0,259900.0
1,4.0,2.0,0.17,110,3,2094.0,299987.0
1,3.0,2.0,0.2,93,3,1349.0,439900.0
1,7.0,4.0,0.33,109,3,2538.0,377000.0
1,10.0,5.0,0.21,103,3,4277.0,474500.0
1,3.0,3.0,1.84,113,3,1739.0,499900.0
1,5.0,3.0,2.26,105,3,3042.0,519900.0
1,4.0,2.0,0.13,110,3,1976.0,300000.0
1,3.0,1.0,0.34,108,3,1248.0,350000.0
1,4.0,2.0,0.16,103,3,1280.0,375000.0
1,6.0,3.0,2.0,106,3,3060.0,599000.0
1,3.0,2.0,0.69,101,3,1550.0,599900.0
1,3.0,2.0,0.39,98,3,900.0,225000.0
1,3.0,2.0,0.39,98,3,900.0,225000.0
1,3.0,2.0,0.39,98,3,900.0,225000.0
1,3.0,3.0,0.92,104,3,2100.0,525000.0
1,3.0,2.0,0.39,98,3,1224.0,230000.0
1,3.0,2.0,0.39,98,3,1224.0,230000.0
1,3.0,2.0,0.39,98,3,1224.0,230000.0
1,5.0,4.0,0.72,106,3,3100.0,948000.0
1,3.0,2.0,1.0,107,3,1300.0,450000.0
1,3.0,3.0,1.0,107,3,1872.0,525000.0
1,3.0,2.0,0.33,99,3,1770.0,266000.0
1,2.0,2.0,2.03,124,3,1655.0,374900.0
1,3.0,1.0,0.41,99,3,960.0,240000.0
1,2.0,2.0,0.57,109,3,924.0,149900.0
1,5.0,2.0,0.25,103,3,2856.0,330000.0
1,4.0,2.0,0.21,103,3,1303.0,269900.0
1,3.0,2.0,1.08,96,3,1463.0,346000.0
1,4.0,3.0,0.18,110,3,4704.0,249900.0
1,4.0,2.0,0.33,110,3,2003.0,225000.0
1,3.0,1.0,0.15,97,3,1416.0,235000.0
1,3.0,3.0,0.84,108,3,2495.0,399900.0
1,5.0,2.0,2.11,123,3,3024.0,275000.0
1,3.0,1.0,0.4,118,3,1529.0,265000.0
1,3.0,2.0,0.33,103,3,1650.0,299999.0
1,4.0,2.0,0.13,110,3,1529.0,229000.0
1,4.0,3.0,0.28,103,3,2400.0,425000.0
1,3.0,2.0,1.92,108,3,1643.0,474900.0
1,3.0,1.0,0.46,98,3,909.0,319000.0
1,3.0,1.0,0.65,117,3,1424.0,299000.0
1,4.0,2.0,1.2,110,3,2070.0,324900.0
1,3.0,1.0,0.8,108,3,1040.0,309000.0
1,3.0,1.0,0.51,96,3,960.0,254900.0
1,4.0,1.0,1.06,110,3,1243.0,279900.0
1,6.0,5.0,0.39,93,3,3246.0,880000.0
1,6.0,2.0,0.13,103,3,2288.0,294900.0
1,5.0,2.0,0.51,103,3,2264.0,299900.0
1,4.0,4.0,0.77,93,3,3879.0,699900.0
